speaker,utterance,no_se,taps_pretrained,enc_best,ce_best
p32,p32_u53,0.5487804878048781,0.3048780487804878,0.3048780487804878,0.25609756097560976
p32,p32_u54,0.6923076923076923,0.48717948717948717,0.41025641025641024,0.47435897435897434
p32,p32_u55,0.5609756097560976,0.15853658536585366,0.1951219512195122,0.10975609756097561
p32,p32_u56,0.4696969696969697,0.25757575757575757,0.21212121212121213,0.12121212121212122
p32,p32_u57,0.4264705882352941,0.16176470588235295,0.14705882352941177,0.07352941176470588
p32,p32_u58,0.7752808988764045,0.21348314606741572,0.24719101123595505,0.11235955056179775
p32,p32_u59,0.4675324675324675,0.3116883116883117,0.2077922077922078,0.2077922077922078
p32,p32_u60,0.5540540540540541,0.25675675675675674,0.13513513513513514,0.13513513513513514
p32,p32_u61,0.717391304347826,0.30434782608695654,0.30434782608695654,0.2391304347826087
p32,p32_u62,0.8636363636363636,0.1590909090909091,0.1590909090909091,0.1590909090909091
p32,p32_u63,0.40350877192982454,0.19298245614035087,0.14035087719298245,0.12280701754385964
p32,p32_u64,0.4666666666666667,0.11666666666666667,0.1,0.08333333333333333
p32,p32_u65,0.49056603773584906,0.2641509433962264,0.09433962264150944,0.1320754716981132
p32,p32_u66,0.3508771929824561,0.19298245614035087,0.17543859649122806,0.12280701754385964
p32,p32_u67,0.5517241379310345,0.10344827586206896,0.1896551724137931,0.10344827586206896
p32,p32_u68,0.41935483870967744,0.11290322580645161,0.0967741935483871,0.08064516129032258
p32,p32_u69,0.5348837209302325,0.16279069767441862,0.18604651162790697,0.18604651162790697
p32,p32_u70,0.24444444444444444,0.06666666666666667,0.022222222222222223,0.044444444444444446
p32,p32_u71,0.6666666666666666,0.2807017543859649,0.24561403508771928,0.10526315789473684
p32,p32_u72,0.3924050632911392,0.08860759493670886,0.11392405063291139,0.06329113924050633
p32,p32_u73,0.2619047619047619,0.23809523809523808,0.21428571428571427,0.14285714285714285
p32,p32_u74,0.574468085106383,0.1276595744680851,0.14893617021276595,0.10638297872340426
p32,p32_u75,0.45652173913043476,0.15217391304347827,0.17391304347826086,0.06521739130434782
p32,p32_u76,0.5,0.24074074074074073,0.2037037037037037,0.1111111111111111
p32,p32_u77,0.5178571428571429,0.35714285714285715,0.39285714285714285,0.35714285714285715
p32,p32_u78,0.6470588235294118,0.29411764705882354,0.25882352941176473,0.15294117647058825
p32,p32_u79,0.863013698630137,0.3150684931506849,0.3424657534246575,0.2328767123287671
p32,p32_u80,0.65,0.25,0.23333333333333334,0.16666666666666666
p32,p32_u81,0.6417910447761194,0.13432835820895522,0.1791044776119403,0.08955223880597014
p32,p32_u82,0.4927536231884058,0.30434782608695654,0.3188405797101449,0.2608695652173913
p32,p32_u83,0.5443037974683544,0.35443037974683544,0.34177215189873417,0.2911392405063291
p32,p32_u84,0.6746987951807228,0.43373493975903615,0.3132530120481928,0.27710843373493976
p32,p32_u85,0.8518518518518519,0.35185185185185186,0.3148148148148148,0.25925925925925924
p32,p32_u86,0.75,0.3125,0.4166666666666667,0.20833333333333334
p32,p32_u87,0.6170212765957447,0.14893617021276595,0.1702127659574468,0.10638297872340426
p32,p32_u88,0.38596491228070173,0.05263157894736842,0.14035087719298245,0.05263157894736842
p32,p32_u89,0.5306122448979592,0.32653061224489793,0.3469387755102041,0.2653061224489796
p32,p32_u90,0.6170212765957447,0.14893617021276595,0.2127659574468085,0.23404255319148937
p32,p32_u91,0.34375,0.046875,0.203125,0.0625
p32,p32_u92,0.7377049180327869,0.22950819672131148,0.21311475409836064,0.16393442622950818
p32,p32_u93,0.855072463768116,0.463768115942029,0.4782608695652174,0.391304347826087
p32,p32_u94,0.4827586206896552,0.06896551724137931,0.08620689655172414,0.13793103448275862
p32,p32_u95,0.5405405405405406,0.43243243243243246,0.1891891891891892,0.13513513513513514
p32,p32_u96,0.5434782608695652,0.13043478260869565,0.10869565217391304,0.08695652173913043
p32,p32_u97,0.4146341463414634,0.14634146341463414,0.12195121951219512,0.07317073170731707
p32,p32_u98,0.6607142857142857,0.30357142857142855,0.39285714285714285,0.2857142857142857
p32,p32_u99,0.6111111111111112,0.25925925925925924,0.24074074074074073,0.2222222222222222
p38,p38_u00,0.42105263157894735,0.24561403508771928,0.3157894736842105,0.22807017543859648
p38,p38_u01,0.37209302325581395,0.27906976744186046,0.2558139534883721,0.26744186046511625
p38,p38_u02,0.390625,0.234375,0.3125,0.234375
p38,p38_u03,0.5352112676056338,0.4084507042253521,0.4647887323943662,0.39436619718309857
p38,p38_u04,0.37037037037037035,0.2962962962962963,0.2777777777777778,0.14814814814814814
p38,p38_u05,0.36923076923076925,0.35384615384615387,0.24615384615384617,0.2153846153846154
p38,p38_u06,0.21428571428571427,0.21428571428571427,0.25,0.19642857142857142
p38,p38_u07,0.5,0.26785714285714285,0.23214285714285715,0.19642857142857142
p38,p38_u08,0.22916666666666666,0.2708333333333333,0.375,0.14583333333333334
p38,p38_u09,0.37894736842105264,0.3263157894736842,0.3368421052631579,0.2631578947368421
p38,p38_u10,0.3793103448275862,0.3448275862068966,0.3563218390804598,0.27586206896551724
p38,p38_u11,0.2619047619047619,0.2619047619047619,0.11904761904761904,0.09523809523809523
p38,p38_u12,0.37333333333333335,0.18666666666666668,0.14666666666666667,0.14666666666666667
p38,p38_u13,0.3728813559322034,0.22033898305084745,0.2033898305084746,0.1016949152542373
p38,p38_u14,0.171875,0.21875,0.28125,0.171875
p38,p38_u15,0.22784810126582278,0.35443037974683544,0.34177215189873417,0.20253164556962025
p38,p38_u16,0.25396825396825395,0.20634920634920634,0.19047619047619047,0.12698412698412698
p38,p38_u17,0.14,0.16,0.18,0.08
p38,p38_u18,0.18181818181818182,0.19696969696969696,0.18181818181818182,0.15151515151515152
p38,p38_u19,0.20512820512820512,0.20512820512820512,0.1794871794871795,0.10256410256410256
p38,p38_u20,0.234375,0.203125,0.265625,0.1875
p38,p38_u21,0.24074074074074073,0.05555555555555555,0.09259259259259259,0.037037037037037035
p38,p38_u22,0.17567567567567569,0.08108108108108109,0.0945945945945946,0.04054054054054054
p38,p38_u23,0.3392857142857143,0.3392857142857143,0.3392857142857143,0.16071428571428573
p38,p38_u24,0.2,0.15,0.125,0.125
p38,p38_u25,0.2826086956521739,0.06521739130434782,0.021739130434782608,0.06521739130434782
p38,p38_u26,0.3902439024390244,0.4634146341463415,0.4878048780487805,0.36585365853658536
p38,p38_u27,0.38666666666666666,0.36,0.36,0.25333333333333335
p38,p38_u28,0.38596491228070173,0.3508771929824561,0.38596491228070173,0.24561403508771928
p38,p38_u29,0.09090909090909091,0.18181818181818182,0.1590909090909091,0.045454545454545456
p38,p38_u30,0.36363636363636365,0.4155844155844156,0.2727272727272727,0.2857142857142857
p38,p38_u31,0.2,0.18571428571428572,0.21428571428571427,0.08571428571428572
p38,p38_u32,0.22807017543859648,0.3157894736842105,0.2631578947368421,0.19298245614035087
p38,p38_u33,0.3508771929824561,0.22807017543859648,0.19298245614035087,0.24561403508771928
p38,p38_u34,0.26744186046511625,0.22093023255813954,0.22093023255813954,0.1511627906976744
p38,p38_u35,0.2923076923076923,0.13846153846153847,0.12307692307692308,0.07692307692307693
p38,p38_u36,0.12244897959183673,0.10204081632653061,0.1836734693877551,0.10204081632653061
p38,p38_u37,0.078125,0.078125,0.046875,0.046875
p38,p38_u38,0.2903225806451613,0.27419354838709675,0.27419354838709675,0.25806451612903225
p38,p38_u39,0.45098039215686275,0.27450980392156865,0.3137254901960784,0.17647058823529413
p38,p38_u40,0.3787878787878788,0.4090909090909091,0.3333333333333333,0.3787878787878788
p38,p38_u41,0.4230769230769231,0.23076923076923078,0.23076923076923078,0.1346153846153846
p38,p38_u42,0.36538461538461536,0.4230769230769231,0.4230769230769231,0.3076923076923077
p38,p38_u43,0.2962962962962963,0.3333333333333333,0.2037037037037037,0.18518518518518517
p38,p38_u44,0.2916666666666667,0.16666666666666666,0.1111111111111111,0.027777777777777776
p38,p38_u45,0.2028985507246377,0.14492753623188406,0.15942028985507245,0.18840579710144928
p38,p38_u46,0.30612244897959184,0.22448979591836735,0.20408163265306123,0.14285714285714285
p38,p38_u47,0.296875,0.171875,0.171875,0.15625
p38,p38_u48,0.225,0.15,0.15,0.1
p38,p38_u49,0.43564356435643564,0.32673267326732675,0.31683168316831684,0.297029702970297
p38,p38_u50,0.109375,0.0625,0.0625,0.0625
p38,p38_u51,0.3194444444444444,0.3888888888888889,0.3194444444444444,0.2638888888888889
p38,p38_u52,0.5423728813559322,0.6440677966101694,0.864406779661017,0.423728813559322
p38,p38_u53,0.2857142857142857,0.17142857142857143,0.22857142857142856,0.22857142857142856
p38,p38_u54,0.475,0.375,0.35,0.275
p38,p38_u55,0.24390243902439024,0.2682926829268293,0.2682926829268293,0.1951219512195122
p38,p38_u56,0.3090909090909091,0.38181818181818183,0.32727272727272727,0.3090909090909091
p38,p38_u57,0.37777777777777777,0.28888888888888886,0.28888888888888886,0.022222222222222223
p38,p38_u58,0.7631578947368421,0.5,0.5263157894736842,0.5526315789473685
p38,p38_u59,0.7586206896551724,0.7931034482758621,0.7586206896551724,0.8275862068965517
p38,p38_u60,0.6041666666666666,0.3541666666666667,0.3541666666666667,0.2916666666666667
p38,p38_u61,0.475,0.2375,0.275,0.1625
p38,p38_u62,0.4528301886792453,0.2830188679245283,0.11320754716981132,0.1320754716981132
p38,p38_u63,0.5633802816901409,0.39436619718309857,0.4084507042253521,0.19718309859154928
p38,p38_u64,0.5121951219512195,0.2926829268292683,0.3170731707317073,0.17073170731707318
p38,p38_u65,0.28169014084507044,0.23943661971830985,0.18309859154929578,0.18309859154929578
p38,p38_u66,0.36923076923076925,0.2,0.15384615384615385,0.23076923076923078
p38,p38_u67,0.288135593220339,0.2033898305084746,0.2033898305084746,0.15254237288135594
p38,p38_u68,0.3191489361702128,0.2765957446808511,0.2978723404255319,0.10638297872340426
p38,p38_u69,0.5957446808510638,0.48936170212765956,0.48936170212765956,0.40425531914893614
p38,p38_u70,0.46153846153846156,0.37362637362637363,0.25274725274725274,0.21978021978021978
p38,p38_u71,0.19444444444444445,0.2777777777777778,0.3055555555555556,0.1388888888888889
p38,p38_u72,0.3018867924528302,0.2830188679245283,0.2830188679245283,0.20754716981132076
p38,p38_u73,0.35555555555555557,0.26666666666666666,0.28888888888888886,0.08888888888888889
p38,p38_u74,0.4305555555555556,0.2638888888888889,0.2916666666666667,0.3055555555555556
p38,p38_u75,0.25675675675675674,0.14864864864864866,0.1891891891891892,0.16216216216216217
p38,p38_u76,0.2692307692307692,0.25,0.28846153846153844,0.21153846153846154
p38,p38_u77,0.189873417721519,0.20253164556962025,0.22784810126582278,0.10126582278481013
p38,p38_u78,0.2830188679245283,0.3018867924528302,0.3018867924528302,0.2830188679245283
p38,p38_u79,0.48936170212765956,0.3404255319148936,0.3404255319148936,0.2127659574468085
p38,p38_u80,0.4576271186440678,0.3220338983050847,0.3220338983050847,0.3050847457627119
p38,p38_u81,0.2571428571428571,0.18571428571428572,0.17142857142857143,0.1
p38,p38_u82,0.10344827586206896,0.11494252873563218,0.12643678160919541,0.034482758620689655
p38,p38_u83,0.359375,0.25,0.34375,0.234375
p38,p38_u84,0.2676056338028169,0.18309859154929578,0.2535211267605634,0.18309859154929578
p38,p38_u85,0.22413793103448276,0.29310344827586204,0.39655172413793105,0.1724137931034483
p38,p38_u86,0.5818181818181818,0.45454545454545453,0.32727272727272727,0.18181818181818182
p38,p38_u87,0.5192307692307693,0.40384615384615385,0.38461538461538464,0.36538461538461536
p38,p38_u88,0.3898305084745763,0.3389830508474576,0.3389830508474576,0.22033898305084745
p38,p38_u89,0.43478260869565216,0.42391304347826086,0.40217391304347827,0.2608695652173913
p38,p38_u90,0.425,0.275,0.4,0.2
p38,p38_u91,0.27848101265822783,0.189873417721519,0.16455696202531644,0.13924050632911392
p38,p38_u92,0.3382352941176471,0.22058823529411764,0.20588235294117646,0.08823529411764706
p38,p38_u93,0.4318181818181818,0.3181818181818182,0.23863636363636365,0.3068181818181818
p38,p38_u94,0.19298245614035087,0.17543859649122806,0.17543859649122806,0.10526315789473684
p38,p38_u95,0.30434782608695654,0.17391304347826086,0.13043478260869565,0.08695652173913043
p38,p38_u96,0.38461538461538464,0.38461538461538464,0.24358974358974358,0.1794871794871795
p38,p38_u97,0.2261904761904762,0.21428571428571427,0.14285714285714285,0.10714285714285714
p38,p38_u98,0.2073170731707317,0.1951219512195122,0.14634146341463414,0.08536585365853659
p38,p38_u99,0.46296296296296297,0.3888888888888889,0.3148148148148148,0.3148148148148148
p41,p41_u00,0.8026315789473685,0.2631578947368421,0.25,0.18421052631578946
p41,p41_u01,0.6091954022988506,0.20689655172413793,0.1724137931034483,0.1724137931034483
p41,p41_u02,0.6746987951807228,0.2891566265060241,0.3493975903614458,0.3253012048192771
p41,p41_u03,0.5,0.325,0.2,0.125
p41,p41_u04,0.3411764705882353,0.1411764705882353,0.15294117647058825,0.08235294117647059
p41,p41_u05,0.55,0.225,0.1375,0.0875
p41,p41_u06,0.7,0.21666666666666667,0.1,0.15
p41,p41_u07,0.4230769230769231,0.28846153846153844,0.38461538461538464,0.28846153846153844
p41,p41_u08,0.4666666666666667,0.30666666666666664,0.26666666666666666,0.21333333333333335
p41,p41_u09,0.5813953488372093,0.37209302325581395,0.46511627906976744,0.3023255813953488
p41,p41_u10,0.6976744186046512,0.3953488372093023,0.3023255813953488,0.23255813953488372
p41,p41_u11,0.5918367346938775,0.3877551020408163,0.30612244897959184,0.30612244897959184
p41,p41_u12,0.5,0.28125,0.3125,0.296875
p41,p41_u13,0.38461538461538464,0.15384615384615385,0.15384615384615385,0.1282051282051282
p41,p41_u14,0.525,0.175,0.175,0.175
p41,p41_u15,0.4444444444444444,0.25925925925925924,0.2222222222222222,0.14814814814814814
p41,p41_u16,0.6730769230769231,0.4230769230769231,0.4807692307692308,0.36538461538461536
p41,p41_u17,0.5952380952380952,0.40476190476190477,0.38095238095238093,0.32142857142857145
p41,p41_u18,0.4861111111111111,0.2361111111111111,0.25,0.16666666666666666
p41,p41_u19,0.40350877192982454,0.43859649122807015,0.2807017543859649,0.14035087719298245
p41,p41_u20,0.5384615384615384,0.38461538461538464,0.34615384615384615,0.28846153846153844
p41,p41_u21,0.5142857142857142,0.4,0.4142857142857143,0.4
p41,p41_u22,0.3835616438356164,0.1232876712328767,0.1232876712328767,0.0410958904109589
p41,p41_u23,0.5476190476190477,0.39285714285714285,0.42857142857142855,0.39285714285714285
p41,p41_u24,0.2682926829268293,0.14634146341463414,0.1951219512195122,0.12195121951219512
p41,p41_u25,0.36231884057971014,0.3188405797101449,0.3333333333333333,0.2608695652173913
p41,p41_u26,0.3508771929824561,0.3333333333333333,0.3333333333333333,0.3333333333333333
p41,p41_u27,0.5454545454545454,0.2,0.23636363636363636,0.14545454545454545
p41,p41_u28,0.3287671232876712,0.2876712328767123,0.3013698630136986,0.136986301369863
p41,p41_u29,0.44680851063829785,0.23404255319148937,0.2553191489361702,0.10638297872340426
p41,p41_u30,0.3230769230769231,0.23076923076923078,0.3230769230769231,0.12307692307692308
p41,p41_u31,0.42,0.22,0.28,0.32
p41,p41_u32,0.37254901960784315,0.29411764705882354,0.27450980392156865,0.21568627450980393
p41,p41_u33,0.325,0.175,0.25,0.1125
p41,p41_u34,0.46153846153846156,0.36538461538461536,0.25,0.21153846153846154
p41,p41_u35,0.4594594594594595,0.3108108108108108,0.3108108108108108,0.32432432432432434
p41,p41_u36,0.4714285714285714,0.32857142857142857,0.38571428571428573,0.3142857142857143
p41,p41_u37,0.55,0.38333333333333336,0.3333333333333333,0.2833333333333333
p41,p41_u38,0.47692307692307695,0.24615384615384617,0.2923076923076923,0.24615384615384617
p41,p41_u39,0.2876712328767123,0.1232876712328767,0.1643835616438356,0.0684931506849315
p41,p41_u40,0.08928571428571429,0.08928571428571429,0.10714285714285714,0.08928571428571429
p41,p41_u41,0.375,0.15625,0.203125,0.203125
p41,p41_u42,0.5625,0.16666666666666666,0.125,0.10416666666666667
p41,p41_u43,0.34545454545454546,0.2,0.2,0.2727272727272727
p41,p41_u44,0.47058823529411764,0.19607843137254902,0.27450980392156865,0.21568627450980393
p41,p41_u45,0.6888888888888889,0.2,0.35555555555555557,0.2
p41,p41_u46,0.52,0.21333333333333335,0.16,0.17333333333333334
p41,p41_u47,0.37209302325581395,0.20930232558139536,0.27906976744186046,0.046511627906976744
p41,p41_u48,0.47297297297297297,0.2702702702702703,0.24324324324324326,0.20270270270270271
p41,p41_u49,0.3375,0.1625,0.275,0.15
p41,p41_u50,0.3048780487804878,0.15853658536585366,0.13414634146341464,0.12195121951219512
p41,p41_u51,0.48484848484848486,0.25757575757575757,0.24242424242424243,0.2727272727272727
p41,p41_u52,0.7419354838709677,0.3064516129032258,0.3870967741935484,0.24193548387096775
p41,p41_u53,0.5294117647058824,0.39215686274509803,0.27450980392156865,0.29411764705882354
p41,p41_u54,0.625,0.40625,0.390625,0.265625
p41,p41_u55,0.38181818181818183,0.34545454545454546,0.34545454545454546,0.2545454545454545
p41,p41_u56,0.53125,0.1875,0.25,0.15625
p41,p41_u57,0.6507936507936508,0.5714285714285714,0.5396825396825397,0.5396825396825397
p41,p41_u58,0.527027027027027,0.22972972972972974,0.28378378378378377,0.28378378378378377
p41,p41_u59,0.45588235294117646,0.20588235294117646,0.20588235294117646,0.16176470588235295
p41,p41_u60,0.5909090909090909,0.11363636363636363,0.29545454545454547,0.3409090909090909
p41,p41_u61,0.5263157894736842,0.30526315789473685,0.3263157894736842,0.28421052631578947
p41,p41_u62,0.6301369863013698,0.2328767123287671,0.2465753424657534,0.1917808219178082
p41,p41_u63,0.5714285714285714,0.47619047619047616,0.42857142857142855,0.30158730158730157
p41,p41_u64,0.6976744186046512,0.18604651162790697,0.23255813953488372,0.32558139534883723
p41,p41_u65,0.5925925925925926,0.25925925925925924,0.24074074074074073,0.18518518518518517
p41,p41_u66,0.5121951219512195,0.2682926829268293,0.24390243902439024,0.12195121951219512
p41,p41_u67,0.6440677966101694,0.4406779661016949,0.3559322033898305,0.3389830508474576
p41,p41_u68,0.651685393258427,0.39325842696629215,0.42696629213483145,0.3146067415730337
p41,p41_u69,0.6702127659574468,0.4148936170212766,0.3829787234042553,0.35106382978723405
p41,p41_u70,0.41333333333333333,0.22666666666666666,0.21333333333333335,0.18666666666666668
p41,p41_u71,0.5972222222222222,0.3888888888888889,0.4583333333333333,0.3055555555555556
p41,p41_u72,0.46808510638297873,0.3404255319148936,0.2553191489361702,0.2553191489361702
p41,p41_u73,0.43548387096774194,0.2903225806451613,0.2903225806451613,0.20967741935483872
p41,p41_u74,0.6833333333333333,0.31666666666666665,0.31666666666666665,0.16666666666666666
p41,p41_u75,0.5833333333333334,0.2708333333333333,0.3333333333333333,0.1875
p41,p41_u76,0.8979591836734694,0.3673469387755102,0.40816326530612246,0.2653061224489796
p41,p41_u77,0.41304347826086957,0.34782608695652173,0.2391304347826087,0.2826086956521739
p41,p41_u78,0.46153846153846156,0.24615384615384617,0.27692307692307694,0.26153846153846155
p41,p41_u79,0.3888888888888889,0.18518518518518517,0.2037037037037037,0.05555555555555555
p41,p41_u80,0.509090909090909,0.2909090909090909,0.23636363636363636,0.2545454545454545
p41,p41_u81,0.7619047619047619,0.09523809523809523,0.19047619047619047,0.21428571428571427
p41,p41_u82,0.64,0.16,0.34,0.16
p41,p41_u83,0.7352941176470589,0.2647058823529412,0.29411764705882354,0.22058823529411764
p41,p41_u84,0.851063829787234,0.3191489361702128,0.46808510638297873,0.2765957446808511
p41,p41_u85,0.6705882352941176,0.4470588235294118,0.4470588235294118,0.32941176470588235
p41,p41_u86,0.78,0.32,0.38,0.2
p41,p41_u87,0.7532467532467533,0.38961038961038963,0.4155844155844156,0.2857142857142857
p41,p41_u88,0.5064935064935064,0.2987012987012987,0.35064935064935066,0.23376623376623376
p41,p41_u89,0.5625,0.390625,0.34375,0.3125
p41,p41_u90,0.7058823529411765,0.4411764705882353,0.36764705882352944,0.29411764705882354
p41,p41_u91,0.5679012345679012,0.1728395061728395,0.14814814814814814,0.07407407407407407
p41,p41_u92,0.7755102040816326,0.4489795918367347,0.5306122448979592,0.24489795918367346
p41,p41_u93,0.5543478260869565,0.22826086956521738,0.2391304347826087,0.22826086956521738
p41,p41_u94,0.6086956521739131,0.30434782608695654,0.43478260869565216,0.2826086956521739
p41,p41_u95,0.5806451612903226,0.3225806451612903,0.3763440860215054,0.3763440860215054
p41,p41_u96,0.5925925925925926,0.3333333333333333,0.2962962962962963,0.25925925925925924
p41,p41_u97,0.6607142857142857,0.26785714285714285,0.25,0.25
p41,p41_u98,0.24324324324324326,0.10810810810810811,0.20270270270270271,0.0945945945945946
p41,p41_u99,0.7380952380952381,0.6190476190476191,0.4523809523809524,0.38095238095238093
p56,p56_u00,0.52,0.12,0.12,0.13333333333333333
p56,p56_u01,0.5645161290322581,0.3064516129032258,0.3225806451612903,0.1774193548387097
p56,p56_u02,0.4642857142857143,0.2857142857142857,0.26785714285714285,0.25
p56,p56_u03,0.574468085106383,0.2553191489361702,0.3191489361702128,0.23404255319148937
p56,p56_u04,0.3559322033898305,0.2033898305084746,0.2033898305084746,0.1864406779661017
p56,p56_u05,0.6136363636363636,0.3409090909090909,0.3181818181818182,0.3409090909090909
p56,p56_u06,0.6329113924050633,0.21518987341772153,0.13924050632911392,0.13924050632911392
p56,p56_u07,0.6285714285714286,0.3,0.3142857142857143,0.3
p56,p56_u08,0.71875,0.375,0.3333333333333333,0.23958333333333334
p56,p56_u09,0.7045454545454546,0.38636363636363635,0.29545454545454547,0.2727272727272727
p56,p56_u10,0.3953488372093023,0.18604651162790697,0.18604651162790697,0.16279069767441862
p56,p56_u11,0.7285714285714285,0.2571428571428571,0.3,0.2714285714285714
p56,p56_u12,0.4418604651162791,0.20930232558139536,0.18604651162790697,0.06976744186046512
p56,p56_u13,0.3902439024390244,0.1951219512195122,0.21951219512195122,0.12195121951219512
p56,p56_u14,0.8072289156626506,0.3373493975903614,0.30120481927710846,0.3614457831325301
p56,p56_u15,0.45588235294117646,0.22058823529411764,0.20588235294117646,0.16176470588235295
p56,p56_u16,0.37777777777777777,0.4222222222222222,0.35555555555555557,0.26666666666666666
p56,p56_u17,0.5901639344262295,0.18032786885245902,0.19672131147540983,0.14754098360655737
p56,p56_u18,0.4126984126984127,0.25396825396825395,0.15873015873015872,0.09523809523809523
p56,p56_u19,0.43902439024390244,0.0975609756097561,0.0975609756097561,0.07317073170731707
p56,p56_u20,0.4666666666666667,0.022222222222222223,0.2222222222222222,0.08888888888888889
p56,p56_u21,0.4915254237288136,0.2711864406779661,0.4576271186440678,0.2711864406779661
p56,p56_u22,0.4032258064516129,0.12903225806451613,0.1774193548387097,0.1935483870967742
p56,p56_u23,0.6666666666666666,0.25,0.20833333333333334,0.14583333333333334
p56,p56_u24,0.8301886792452831,0.22641509433962265,0.20754716981132076,0.1509433962264151
p56,p56_u25,1.0,0.4307692307692308,0.5230769230769231,0.36923076923076925
p56,p56_u26,0.7164179104477612,0.3582089552238806,0.4626865671641791,0.3880597014925373
p56,p56_u27,0.6756756756756757,0.25675675675675674,0.21621621621621623,0.21621621621621623
p56,p56_u28,0.7708333333333334,0.2708333333333333,0.4375,0.25
p56,p56_u29,0.3132530120481928,0.060240963855421686,0.0963855421686747,0.04819277108433735
p56,p56_u30,0.7,0.42,0.44,0.24
p56,p56_u31,0.7627118644067796,0.3728813559322034,0.4067796610169492,0.3389830508474576
p56,p56_u32,0.8983050847457628,0.2711864406779661,0.3728813559322034,0.2711864406779661
p56,p56_u33,0.5733333333333334,0.18666666666666668,0.14666666666666667,0.10666666666666667
p56,p56_u34,0.6666666666666666,0.3333333333333333,0.3978494623655914,0.23655913978494625
p56,p56_u35,0.6463414634146342,0.1951219512195122,0.15853658536585366,0.18292682926829268
p56,p56_u36,0.6219512195121951,0.15853658536585366,0.17073170731707318,0.15853658536585366
p56,p56_u37,0.589041095890411,0.3835616438356164,0.2602739726027397,0.2054794520547945
p56,p56_u38,0.4235294117647059,0.09411764705882353,0.10588235294117647,0.1411764705882353
p56,p56_u39,0.8,0.3090909090909091,0.36363636363636365,0.3090909090909091
p56,p56_u40,0.5857142857142857,0.4857142857142857,0.37142857142857144,0.37142857142857144
p56,p56_u41,0.4883720930232558,0.32558139534883723,0.4186046511627907,0.3023255813953488
p56,p56_u42,0.463768115942029,0.2463768115942029,0.2608695652173913,0.30434782608695654
p56,p56_u43,0.40963855421686746,0.12048192771084337,0.14457831325301204,0.10843373493975904
p56,p56_u44,0.5324675324675324,0.35064935064935066,0.2727272727272727,0.2077922077922078
p56,p56_u45,0.2857142857142857,0.16071428571428573,0.17857142857142858,0.08928571428571429
p56,p56_u46,0.5684210526315789,0.2631578947368421,0.25263157894736843,0.28421052631578947
p56,p56_u47,0.48148148148148145,0.05555555555555555,0.12962962962962962,0.05555555555555555
p56,p56_u48,0.45714285714285713,0.11428571428571428,0.15714285714285714,0.21428571428571427
p56,p56_u49,0.42028985507246375,0.17391304347826086,0.21739130434782608,0.17391304347826086
p56,p56_u50,0.39622641509433965,0.18867924528301888,0.11320754716981132,0.22641509433962265
p56,p56_u51,0.48,0.48,0.44,0.32
p56,p56_u52,0.34,0.3,0.3,0.18
p56,p56_u53,0.4523809523809524,0.38095238095238093,0.23809523809523808,0.23809523809523808
p56,p56_u54,0.5294117647058824,0.23529411764705882,0.17647058823529413,0.19607843137254902
p56,p56_u55,0.4807692307692308,0.3076923076923077,0.3076923076923077,0.23076923076923078
p56,p56_u56,0.55,0.3,0.275,0.25
p56,p56_u57,0.6226415094339622,0.24528301886792453,0.22641509433962265,0.22641509433962265
p56,p56_u58,0.5972222222222222,0.3888888888888889,0.4166666666666667,0.2222222222222222
p56,p56_u59,0.5862068965517241,0.27586206896551724,0.3103448275862069,0.1896551724137931
p56,p56_u60,0.5421686746987951,0.37349397590361444,0.39759036144578314,0.3855421686746988
p56,p56_u61,0.6046511627906976,0.313953488372093,0.3953488372093023,0.27906976744186046
p56,p56_u62,0.45098039215686275,0.4117647058823529,0.37254901960784315,0.4117647058823529
p56,p56_u63,0.4576271186440678,0.2711864406779661,0.3050847457627119,0.22033898305084745
p56,p56_u64,0.47674418604651164,0.3372093023255814,0.32558139534883723,0.27906976744186046
p56,p56_u65,0.5789473684210527,0.3263157894736842,0.42105263157894735,0.3684210526315789
p56,p56_u66,0.6666666666666666,0.3484848484848485,0.3484848484848485,0.21212121212121213
p56,p56_u67,0.6415094339622641,0.39622641509433965,0.4716981132075472,0.3018867924528302
p56,p56_u68,0.5846153846153846,0.35384615384615387,0.2923076923076923,0.2923076923076923
p56,p56_u69,0.5573770491803278,0.3114754098360656,0.3770491803278688,0.26229508196721313
p56,p56_u70,0.7021276595744681,0.1276595744680851,0.02127659574468085,0.02127659574468085
p56,p56_u71,0.5689655172413793,0.3448275862068966,0.13793103448275862,0.1724137931034483
p56,p56_u72,0.4647887323943662,0.16901408450704225,0.16901408450704225,0.14084507042253522
p56,p56_u73,0.5945945945945946,0.08108108108108109,0.13513513513513514,0.08108108108108109
p56,p56_u74,0.44776119402985076,0.13432835820895522,0.11940298507462686,0.05970149253731343
p56,p56_u75,0.25,0.20454545454545456,0.20454545454545456,0.1590909090909091
p56,p56_u76,0.6818181818181818,0.2878787878787879,0.21212121212121213,0.12121212121212122
p56,p56_u77,0.7536231884057971,0.4492753623188406,0.391304347826087,0.3333333333333333
p56,p56_u78,0.7,0.34,0.38,0.28
p56,p56_u79,0.6588235294117647,0.27058823529411763,0.24705882352941178,0.2
p56,p56_u80,0.4153846153846154,0.36923076923076925,0.27692307692307694,0.23076923076923078
p56,p56_u81,0.4166666666666667,0.3888888888888889,0.2777777777777778,0.1388888888888889
